42,subject.Countries,subject,69.57134232239888,30.42865767760113
43,subject.Countries,subject.History,72.75,27.250000000000004
44,subject.Countries,subject.History.Pre_1900_Military,56.25,43.75
45,subject.Countries,subject.Religion,77.22772277227723,22.772277227722775
46,subject.Countries,subject.Religion.Religious_disputes,38.46153846153847,61.53846153846154
47,subject,subject.Geography.North_American_Geography,75.17241379310344,24.82758620689655
48,subject.Geography,subject.Geography,80.56029232643118,19.43970767356882
49,subject.Geography,subject.Geography.North_American_Geography,76.60944206008584,23.390557939914164
50,subject.Geography.Central_and_South_American_Geography,subject,68.48484848484848,31.515151515151512
51,subject.Geography.Central_and_South_American_Geography,subject.Geography,78.70722433460075,21.292775665399237
52,subject.Geography.Central_and_South_American_Geography,subject.Geography.North_American_Geography,85.29411764705883,14.705882352941178
53,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries,subject,68.72693726937268,31.273062730627306
54,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries,subject.Geography,78.57142857142857,21.428571428571427
55,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries,subject.Geography.North_American_Geography,84.61538461538461,15.384615384615385
56,subject.Countries,subject.Geography,79.20277296360484,20.797227036395146
57,subject.Countries,subject.Geography.North_American_Geography,77.77777777777779,22.22222222222222
58,subject,subject.Geography.Geography_of_Asia,83.83610986042324,16.16389013957677
59,subject.Everyday_life,subject.Geography,78.42683632157316,21.573163678426837
60,subject.Everyday_life,subject.Geography.Geography_of_Asia,84.72222222222221,15.277777777777779
61,subject.Everyday_life.Food_and_agriculture,subject,72.57272383830752,27.427276161692483
62,subject.Everyday_life.Food_and_agriculture,subject.Geography,79.55010224948876,20.449897750511248
63,subject.Everyday_life.Food_and_agriculture,subject.Geography.Geography_of_Asia,85.45454545454545,14.545454545454545
64,subject,subject.Citizenship,65.5857740585774,34.41422594142259
65,subject,subject.Citizenship.Community_organisations,40.57971014492754,59.42028985507246
66,subject.Religion,subject,69.20720030639602,30.792799693603985
67,subject.Religion,subject.Citizenship,62.96296296296296,37.03703703703704
68,subject.Religion,subject.Citizenship.Community_organisations,0.0,100.0
69,subject.Religion.Philosophy,subject,70.07874015748031,29.92125984251969
70,subject.Religion.Philosophy,subject.Citizenship,44.44444444444444,55.55555555555556
71,subject.Religion.Philosophy,subject.Citizenship.Community_organisations,0.0,100.0
72,subject,subject.Science,63.696828498421766,36.303171501578234
73,subject,subject.Science.Biology,56.38210907392269,43.61789092607731
74,subject,subject.Science.Biology.Insects_Reptiles_and_Fish,62.82914880587875,37.170851194121255
75,subject.Design_and_Technology,subject,55.013039698638075,44.986960301361925
76,subject.Design_and_Technology,subject.Science,50.26135906714918,49.73864093285083
77,subject.Design_and_Technology,subject.Science.Biology,44.1133365901319,55.8866634098681
78,subject.Design_and_Technology,subject.Science.Biology.Insects_Reptiles_and_Fish,56.57894736842105,43.42105263157895
79,subject.Design_and_Technology.Railway_transport,subject,67.34434561626429,32.65565438373571
80,subject.Design_and_Technology.Railway_transport,subject.Science,65.60509554140127,34.394904458598724
81,subject.Design_and_Technology.Railway_transport,subject.Science.Biology,54.63917525773196,45.36082474226804
82,subject.Design_and_Technology.Railway_transport,subject.Science.Biology.Insects_Reptiles_and_Fish,70.58823529411765,29.411764705882355
83,subject,subject.Science.Physics,75.1969981238274,24.80300187617261
84,subject,subject.Science.Physics.Space_transport,72.3076923076923,27.692307692307693
85,subject.Religion,subject.Science,65.39792387543253,34.602076124567475
86,subject.Religion,subject.Science.Physics,72.26277372262774,27.73722627737226
87,subject.Religion,subject.Science.Physics.Space_transport,40.0,60.0
88,subject.Religion.Philosophy,subject.Science,60.256410256410255,39.743589743589745
89,subject.Religion.Philosophy,subject.Science.Physics,64.70588235294117,35.294117647058826
90,subject.Religion.Philosophy,subject.Science.Physics.Space_transport,0.0,100.0
91,subject,subject.Science.Biology.Birds,57.88370874803562,42.11629125196438
92,subject.History,subject,69.85885767049203,30.141142329507982
93,subject.History,subject.Science,66.0092807424594,33.990719257540604
94,subject.History,subject.Science.Biology,58.37615621788284,41.62384378211716
95,subject.History,subject.Science.Biology.Birds,50.34013605442177,49.65986394557823
96,subject.History.Pre_1900_Military,subject,67.84869976359337,32.15130023640662
97,subject.History.Pre_1900_Military,subject.Science,61.702127659574465,38.297872340425535
98,subject.History.Pre_1900_Military,subject.Science.Biology,63.63636363636363,36.36363636363637
99,subject.History.Pre_1900_Military,subject.Science.Biology.Birds,25.0,75.0
100,subject,subject.Design_and_Technology,58.17537643932684,41.82462356067316
101,subject,subject.Design_and_Technology.Railway_transport,45.796064400715565,54.203935599284435
102,subject.Science,subject,68.31029805330499,31.68970194669502
103,subject.Science,subject.Design_and_Technology,54.67210329595651,45.32789670404349
104,subject.Science,subject.Design_and_Technology.Railway_transport,48.760330578512395,51.2396694214876
105,subject.Science.Chemistry,subject,70.46632124352331,29.533678756476682
106,subject.Science.Chemistry,subject.Design_and_Technology,63.87096774193548,36.12903225806451
107,subject.Science.Chemistry,subject.Design_and_Technology.Railway_transport,42.857142857142854,57.14285714285714
108,subject.Science.Chemistry.Chemical_elements,subject,70.76998528690535,29.230014713094654
109,subject.Science.Chemistry.Chemical_elements,subject.Design_and_Technology,61.44578313253012,38.55421686746988
110,subject.Science.Chemistry.Chemical_elements,subject.Design_and_Technology.Railway_transport,27.27272727272727,72.72727272727273
111,subject,subject.People,68.5446472619635,31.455352738036506
112,subject,subject.People.Sports_and_games_people,42.56259204712813,57.437407952871865
113,subject.Geography,subject.People,67.11442786069651,32.885572139303484
114,subject.Geography,subject.People.Sports_and_games_people,43.58974358974359,56.41025641025641
115,subject.Geography.Central_and_South_American_Geography,subject.People,63.095238095238095,36.904761904761905
116,subject.Geography.Central_and_South_American_Geography,subject.People.Sports_and_games_people,21.428571428571427,78.57142857142857
117,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries,subject.People,63.63636363636363,36.36363636363637
118,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries,subject.People.Sports_and_games_people,28.57142857142857,71.42857142857143
119,subject.Countries,subject.People,65.70327552986512,34.296724470134876
120,subject.Countries,subject.People.Sports_and_games_people,36.58536585365854,63.41463414634146
121,subject,subject.Science.Chemistry,79.09047160731473,20.909528392685274
122,subject,subject.Science.Chemistry.Chemical_elements,83.817266744096,16.18273325590399
123,subject.Science,subject.Science,70.77015163607342,29.229848363926575
124,subject.Science,subject.Science.Chemistry,81.1881188118812,18.81188118811881
125,subject.Science,subject.Science.Chemistry.Chemical_elements,85.71428571428571,14.285714285714285
126,subject.Science.Biology,subject,68.7528111546617,31.247188845338304
127,subject.Science.Biology,subject.Science,69.75717439293598,30.242825607064017
128,subject.Science.Biology,subject.Science.Chemistry,79.53488372093022,20.46511627906977
129,subject.Science.Biology,subject.Science.Chemistry.Chemical_elements,85.01291989664082,14.987080103359174
130,subject.Science.Biology.Mammals,subject,69.90009668063165,30.099903319368355
131,subject.Science.Biology.Mammals,subject.Science,70.14531043593131,29.854689564068693
132,subject.Science.Biology.Mammals,subject.Science.Chemistry,77.68595041322314,22.31404958677686
133,subject.Science.Biology.Mammals,subject.Science.Chemistry.Chemical_elements,80.28169014084507,19.718309859154928
134,subject,subject.Religion.Religious_movements_traditions_and_organizations,80.4953560371517,19.5046439628483
135,subject.Mathematics,subject,67.13483146067416,32.86516853932584
136,subject.Mathematics,subject.Religion,56.00000000000001,44.0
137,subject.Mathematics,subject.Religion.Religious_movements_traditions_and_organizations,50.0,50.0
138,subject,subject.People.Writers_and_critics,59.26517571884984,40.73482428115016
139,subject.Science,subject.People,69.87713040031707,30.122869599682918
140,subject.Science,subject.People.Writers_and_critics,60.98901098901099,39.010989010989015
141,subject.Science.Biology,subject.People,71.63904235727439,28.360957642725598
142,subject.Science.Biology,subject.People.Writers_and_critics,60.60606060606061,39.39393939393939
143,subject.Science.Biology.Health_and_medicine,subject,71.22122122122121,28.77877877877878
144,subject.Science.Biology.Health_and_medicine,subject.People,65.06550218340611,34.93449781659388
145,subject.Science.Biology.Health_and_medicine,subject.People.Writers_and_critics,61.111111111111114,38.88888888888889
146,subject,subject.Everyday_life,55.40815338433234,44.59184661566767
147,subject,subject.Everyday_life.Everyday_life,56.88202247191011,43.11797752808989
148,subject.Science,subject.Everyday_life,60.33549783549783,39.66450216450216
149,subject.Science,subject.Everyday_life.Everyday_life,62.328767123287676,37.67123287671233
150,subject.Science.Biology,subject.Everyday_life,60.11705685618729,39.88294314381271
151,subject.Science.Biology,subject.Everyday_life.Everyday_life,56.00000000000001,44.0
152,subject.Science.Biology.Mammals,subject.Everyday_life,64.68401486988847,35.31598513011153
153,subject.Science.Biology.Mammals,subject.Everyday_life.Everyday_life,65.0,35.0
154,subject,subject.Everyday_life.Films,51.979565772669226,48.020434227330774
155,subject.Music,subject,70.2250803858521,29.77491961414791
156,subject.Music,subject.Everyday_life,58.06451612903226,41.935483870967744
157,subject.Music,subject.Everyday_life.Films,36.36363636363637,63.63636363636363
158,subject.Music.Musical_Instruments,subject,64.53900709219859,35.46099290780142
159,subject.Music.Musical_Instruments,subject.Everyday_life,54.54545454545454,45.45454545454545
160,subject.Music.Musical_Instruments,subject.Everyday_life.Films,0.0,100.0
161,subject,subject.Art,67.78761061946904,32.21238938053098
162,subject,subject.Art.Art,67.78761061946904,32.21238938053098
163,subject.Everyday_life,subject.Art,56.36363636363636,43.63636363636363
164,subject.Everyday_life,subject.Art.Art,56.36363636363636,43.63636363636363
165,subject.Everyday_life.Food_and_agriculture,subject.Art,50.0,50.0
166,subject.Everyday_life.Food_and_agriculture,subject.Art.Art,50.0,50.0
167,subject.Science,subject.Art,74.10714285714286,25.892857142857146
168,subject.Science,subject.Art.Art,74.10714285714286,25.892857142857146
169,subject.Science.Biology,subject.Art,71.875,28.125
170,subject.Science.Biology,subject.Art.Art,71.875,28.125
171,subject.Science.Biology.Plants,subject,71.87182095625636,28.12817904374364
172,subject.Science.Biology.Plants,subject.Art,40.0,60.0
173,subject.Science.Biology.Plants,subject.Art.Art,40.0,60.0
174,subject,subject.Geography.Geology_and_geophysics,69.1988950276243,30.801104972375693
175,subject.People,subject.Geography.Geology_and_geophysics,70.51282051282051,29.48717948717949
176,subject.People.Computing_People,subject,72.26277372262774,27.73722627737226
177,subject.People.Computing_People,subject.Geography,70.0,30.0
178,subject.People.Computing_People,subject.Geography.Geology_and_geophysics,25.0,75.0
179,subject,subject.History.Military_History_and_War,66.33266533066133,33.66733466933868
180,subject.Geography,subject.History.Military_History_and_War,68.42105263157895,31.57894736842105
181,subject.Geography.Climate_and_the_Weather,subject,71.90184049079754,28.098159509202453
182,subject.Geography.Climate_and_the_Weather,subject.History,58.9041095890411,41.0958904109589
183,subject.Geography.Climate_and_the_Weather,subject.History.Military_History_and_War,57.14285714285714,42.857142857142854
184,subject,subject.Everyday_life.Sports,71.79802955665025,28.201970443349754
185,subject.Everyday_life,subject.Everyday_life,62.745098039215684,37.254901960784316
186,subject.Everyday_life,subject.Everyday_life.Sports,81.3953488372093,18.6046511627907
187,subject.Everyday_life.Food_and_agriculture,subject.Everyday_life,67.78115501519757,32.21884498480243
188,subject.Everyday_life.Food_and_agriculture,subject.Everyday_life.Sports,79.48717948717949,20.51282051282051
189,subject,subject.Science.Chemistry.Materials_science,71.42857142857143,28.57142857142857
190,subject.People,subject.Science,65.65789473684211,34.3421052631579
191,subject.People,subject.Science.Chemistry,80.0,20.0
192,subject.People,subject.Science.Chemistry.Materials_science,53.333333333333336,46.666666666666664
193,subject.People.Political_People,subject,70.63423110338836,29.365768896611645
194,subject.People.Political_People,subject.Science,69.26406926406926,30.735930735930733
195,subject.People.Political_People,subject.Science.Chemistry,80.3921568627451,19.607843137254903
196,subject.People.Political_People,subject.Science.Chemistry.Materials_science,60.0,40.0
197,subject.Science.Biology.Mammals,subject.People,71.21771217712177,28.782287822878228
198,subject.Science.Biology.Mammals,subject.People.Writers_and_critics,33.33333333333333,66.66666666666666
199,subject.Everyday_life.Films,subject.Geography,75.49668874172185,24.503311258278146
200,subject.Everyday_life.Films,subject.Geography.Geography_of_Asia,83.33333333333334,16.666666666666664
201,subject,subject.People.Astronomers_and_physicists,73.33333333333333,26.666666666666668
202,subject.Science,subject.People.Astronomers_and_physicists,80.23255813953489,19.767441860465116
203,subject.Science.Biology,subject.People.Astronomers_and_physicists,76.47058823529412,23.52941176470588
204,subject.Science.Biology.Birds,subject,72.85771223595057,27.14228776404942
205,subject.Science.Biology.Birds,subject.People,79.52127659574468,20.47872340425532
206,subject.Science.Biology.Birds,subject.People.Astronomers_and_physicists,66.66666666666666,33.33333333333333
207,subject.History,subject.Geography,78.22966507177034,21.770334928229666
208,subject.History,subject.Geography.Geology_and_geophysics,58.24175824175825,41.75824175824176
209,subject.History.Military_History_and_War,subject,69.38325991189427,30.616740088105725
210,subject.History.Military_History_and_War,subject.Geography,75.87939698492463,24.120603015075375
211,subject.History.Military_History_and_War,subject.Geography.Geology_and_geophysics,42.10526315789473,57.89473684210527
212,subject,subject.Everyday_life.Cartoons,30.373831775700932,69.62616822429906
213,subject.Everyday_life,subject.Everyday_life.Cartoons,45.65217391304348,54.347826086956516
214,subject.Everyday_life.Cartoons,subject,65.50757150869322,34.49242849130679
215,subject.Everyday_life.Cartoons,subject.Everyday_life,57.91505791505791,42.084942084942085
216,subject.Everyday_life.Cartoons,subject.Everyday_life.Cartoons,86.66666666666667,13.333333333333334
217,subject.Everyday_life.Television,subject,69.67340590979782,30.326594090202175
218,subject.Everyday_life.Television,subject.Everyday_life,54.41176470588235,45.588235294117645
219,subject.Everyday_life.Television,subject.Everyday_life.Cartoons,42.857142857142854,57.14285714285714
220,subject,subject.Language_and_literature,59.74477958236659,40.25522041763341
221,subject,subject.Language_and_literature.Novels,38.767395626242546,61.23260437375746
222,subject.Science,subject.Language_and_literature,58.3739837398374,41.6260162601626
223,subject.Science,subject.Language_and_literature.Novels,33.33333333333333,66.66666666666666
224,subject.Science.Biology,subject.Language_and_literature,60.70528967254408,39.29471032745592
225,subject.Science.Biology,subject.Language_and_literature.Novels,32.55813953488372,67.44186046511628
226,subject.Science.Biology.Dinosaurs,subject,73.90300230946882,26.096997690531175
227,subject.Science.Biology.Dinosaurs,subject.Language_and_literature,52.17391304347826,47.82608695652174
228,subject.Science.Biology.Dinosaurs,subject.Language_and_literature.Novels,58.333333333333336,41.66666666666667
229,subject,subject.Science.Physics.Space_Astronomy,72.36723672367236,27.632763276327633
230,subject.Science,subject.Science.Physics,76.80372381691234,23.196276183087665
231,subject.Science,subject.Science.Physics.Space_Astronomy,74.39516129032258,25.60483870967742
232,subject.Science.Chemistry,subject.Science,70.53990610328638,29.460093896713612
233,subject.Science.Chemistry,subject.Science.Physics,77.60416666666666,22.395833333333336
234,subject.Science.Chemistry,subject.Science.Physics.Space_Astronomy,78.48101265822784,21.518987341772153
235,subject.Science.Chemistry.Chemical_compounds,subject,70.12048192771084,29.87951807228916
236,subject.Science.Chemistry.Chemical_compounds,subject.Science,71.36929460580913,28.63070539419087
237,subject.Science.Chemistry.Chemical_compounds,subject.Science.Physics,77.08333333333334,22.916666666666664
238,subject.Science.Chemistry.Chemical_compounds,subject.Science.Physics.Space_Astronomy,66.66666666666666,33.33333333333333
239,subject,subject.Geography.African_Geography,85.26660430308701,14.733395696913002
240,subject.Geography,subject.Geography.African_Geography,88.37209302325581,11.627906976744185
241,subject.Geography.Geography_of_Great_Britain,subject,71.44298688193743,28.557013118062564
242,subject.Geography.Geography_of_Great_Britain,subject.Geography,82.59958071278825,17.40041928721174
243,subject.Geography.Geography_of_Great_Britain,subject.Geography.African_Geography,94.11764705882352,5.88235294117647
244,subject,subject.Geography.Climate_and_the_Weather,78.04459691252144,21.955403087478558
245,subject.Citizenship,subject,70.30489367153471,29.695106328465283
246,subject.Citizenship,subject.Geography,78.76543209876543,21.23456790123457
247,subject.Citizenship,subject.Geography.Climate_and_the_Weather,77.27272727272727,22.727272727272727
248,subject.Citizenship.Environment,subject,71.52658662092625,28.473413379073758
249,subject.Citizenship.Environment,subject.Geography,80.8695652173913,19.130434782608695
250,subject.Citizenship.Environment,subject.Geography.Climate_and_the_Weather,75.0,25.0
251,subject.Geography,subject.Geography.Climate_and_the_Weather,77.734375,22.265625
252,subject.Geography.Mineralogy,subject,72.10144927536231,27.898550724637683
253,subject.Geography.Mineralogy,subject.Geography,80.3030303030303,19.696969696969695
254,subject.Geography.Mineralogy,subject.Geography.Climate_and_the_Weather,88.88888888888889,11.11111111111111
255,subject,subject.Citizenship.Environment,75.92997811816193,24.070021881838073
256,subject.Design_and_Technology,subject.Citizenship,65.82278481012658,34.177215189873415
257,subject.Design_and_Technology,subject.Citizenship.Environment,64.70588235294117,35.294117647058826
258,subject.Design_and_Technology.Air_and_Sea_transport,subject,60.30042918454935,39.69957081545064
259,subject.Design_and_Technology.Air_and_Sea_transport,subject.Citizenship,76.47058823529412,23.52941176470588
260,subject.Design_and_Technology.Air_and_Sea_transport,subject.Citizenship.Environment,0.0,100.0
261,subject,subject.Everyday_life.Food_and_agriculture,53.585313174946,46.414686825054
262,subject.Language_and_literature,subject,58.74495184840013,41.25504815159988
263,subject.Language_and_literature,subject.Everyday_life,57.14285714285714,42.857142857142854
264,subject.Language_and_literature,subject.Everyday_life.Food_and_agriculture,58.57142857142858,41.42857142857143
265,subject.Language_and_literature.General_Literature,subject,69.73684210526315,30.263157894736842
266,subject.Language_and_literature.General_Literature,subject.Everyday_life,78.57142857142857,21.428571428571427
267,subject.Language_and_literature.General_Literature,subject.Everyday_life.Food_and_agriculture,33.33333333333333,66.66666666666666
268,subject,subject.Geography.African_Geography.African_Countries,87.36842105263159,12.631578947368421
269,subject.Science,subject.Geography,79.88888888888889,20.11111111111111
270,subject.Science,subject.Geography.African_Geography,86.10526315789474,13.894736842105262
271,subject.Science,subject.Geography.African_Geography.African_Countries,87.85425101214574,12.145748987854251
272,subject.Science.Physics,subject,66.47197713433577,33.52802286566423
273,subject.Science.Physics,subject.Geography,80.19801980198021,19.801980198019802
274,subject.Science.Physics,subject.Geography.African_Geography,86.66666666666667,13.333333333333334
275,subject.Science.Physics,subject.Geography.African_Geography.African_Countries,88.88888888888889,11.11111111111111
276,subject.Science.Physics.Electricity_and_Electronics,subject,70.08547008547008,29.914529914529915
277,subject.Science.Physics.Electricity_and_Electronics,subject.Geography,72.5,27.500000000000004
278,subject.Science.Physics.Electricity_and_Electronics,subject.Geography.African_Geography,81.81818181818183,18.181818181818183
279,subject.Science.Physics.Electricity_and_Electronics,subject.Geography.African_Geography.African_Countries,80.0,20.0
280,subject,subject.Countries,87.67573489136389,12.324265108636116
281,subject.Science,subject.Countries,88.07843137254902,11.92156862745098
282,subject.Science.Physics,subject.Countries,86.4406779661017,13.559322033898304
283,subject.Science.Physics.Electricity_and_Electronics,subject.Countries,65.38461538461539,34.61538461538461
284,subject.People,subject.People,68.44036697247707,31.55963302752294
285,subject.People,subject.People.Sports_and_games_people,40.57971014492754,59.42028985507246
286,subject.People.Human_Scientists,subject,76.76056338028168,23.239436619718308
287,subject.People.Human_Scientists,subject.People,70.0,30.0
288,subject.People.Human_Scientists,subject.People.Sports_and_games_people,0.0,100.0
289,subject,subject.Science.Biology.Mammals,52.93230563002681,47.06769436997319
290,subject.People,subject.Science.Biology,56.21019108280255,43.789808917197455
291,subject.People,subject.Science.Biology.Mammals,54.5774647887324,45.42253521126761
292,subject.People.Political_People,subject.Science.Biology,62.264150943396224,37.735849056603776
293,subject.People.Political_People,subject.Science.Biology.Mammals,53.57142857142857,46.42857142857143
294,subject,subject.Design_and_Technology.Engineering,56.75057208237986,43.24942791762014
295,subject.People,subject.Design_and_Technology,65.4178674351585,34.5821325648415
296,subject.People,subject.Design_and_Technology.Engineering,60.509554140127385,39.490445859872615
297,subject.People.Religious_figures_and_leaders,subject,67.92237442922374,32.077625570776256
298,subject.People.Religious_figures_and_leaders,subject.Design_and_Technology,51.35135135135135,48.64864864864865
299,subject.People.Religious_figures_and_leaders,subject.Design_and_Technology.Engineering,29.411764705882355,70.58823529411765
300,subject.Everyday_life,subject.Everyday_life.Food_and_agriculture,61.55339805825243,38.44660194174757
301,subject.Everyday_life.Computer_and_Video_games,subject,75.29239766081871,24.707602339181285
302,subject.Everyday_life.Computer_and_Video_games,subject.Everyday_life,79.7752808988764,20.224719101123593
303,subject.Everyday_life.Computer_and_Video_games,subject.Everyday_life.Food_and_agriculture,60.86956521739131,39.130434782608695
304,subject.Geography,subject.Science,67.39406242070541,32.6059375792946
305,subject.Geography,subject.Science.Biology,60.33943724877177,39.66056275122823
306,subject.Geography,subject.Science.Biology.Mammals,56.1122244488978,43.8877755511022
307,subject.Geography.North_American_Geography,subject,67.67922235722965,32.32077764277035
308,subject.Geography.North_American_Geography,subject.Science,64.67391304347827,35.32608695652174
309,subject.Geography.North_American_Geography,subject.Science.Biology,54.976303317535546,45.023696682464454
310,subject.Geography.North_American_Geography,subject.Science.Biology.Mammals,52.94117647058824,47.05882352941176
311,subject.People,subject.Science.Physics,75.04393673110721,24.956063268892795
312,subject.People,subject.Science.Physics.Space_Astronomy,70.18867924528301,29.81132075471698
313,subject.People.Historical_figures,subject.Science,67.54966887417218,32.450331125827816
314,subject.People.Historical_figures,subject.Science.Physics,76.92307692307693,23.076923076923077
315,subject.People.Historical_figures,subject.Science.Physics.Space_Astronomy,78.26086956521739,21.73913043478261
316,subject.History.British_History,subject,72.25130890052355,27.748691099476442
317,subject.History.British_History,subject.Science,67.13995943204868,32.86004056795132
318,subject.History.British_History,subject.Science.Biology,61.694915254237294,38.30508474576271
319,subject.History.British_History,subject.Science.Biology.Birds,57.14285714285714,42.857142857142854
320,subject,subject.History.Recent_History,57.67097966728281,42.329020332717185
321,subject.Citizenship,subject.History,67.93103448275862,32.068965517241374
322,subject.Citizenship,subject.History.Recent_History,74.19354838709677,25.806451612903224
323,subject.Citizenship.Politics_and_government,subject,70.94175960346965,29.058240396530362
324,subject.Citizenship.Politics_and_government,subject.History,68.90756302521008,31.092436974789916
325,subject.Citizenship.Politics_and_government,subject.History.Recent_History,60.0,40.0
326,subject,subject.Science.Biology.Health_and_medicine,55.804597701149426,44.195402298850574
327,subject.Science,subject.Science.Biology,64.02506450423886,35.97493549576115
328,subject.Science,subject.Science.Biology.Health_and_medicine,61.917098445595855,38.082901554404145
329,subject.Science.Biology,subject.Science.Biology,63.695781342840164,36.30421865715983
330,subject.Science.Biology,subject.Science.Biology.Health_and_medicine,60.84905660377359,39.15094339622642
331,subject.Science.Biology.Organisms,subject,68.4065934065934,31.59340659340659
332,subject.Science.Biology.Organisms,subject.Science,73.33333333333333,26.666666666666668
333,subject.Science.Biology.Organisms,subject.Science.Biology,66.66666666666666,33.33333333333333
334,subject.Science.Biology.Organisms,subject.Science.Biology.Health_and_medicine,28.57142857142857,71.42857142857143
335,subject,subject.Citizenship.Politics_and_government,68.2548794489093,31.7451205510907
336,subject.Language_and_literature,subject.Citizenship,65.28925619834712,34.710743801652896
337,subject.Language_and_literature,subject.Citizenship.Politics_and_government,69.23076923076923,30.76923076923077
338,subject.Language_and_literature.Poetry_and_Opera,subject,66.40826873385012,33.59173126614987
339,subject.Language_and_literature.Poetry_and_Opera,subject.Citizenship,20.0,80.0
340,subject.Language_and_literature.Poetry_and_Opera,subject.Citizenship.Politics_and_government,0.0,100.0
341,subject,subject.Business_Studies.Economics,48.853211009174316,51.146788990825684
342,subject.Citizenship,subject.Business_Studies,63.1578947368421,36.84210526315789
343,subject.Citizenship,subject.Business_Studies.Economics,69.56521739130434,30.434782608695656
344,subject.Citizenship.Politics_and_government,subject.Business_Studies,52.94117647058824,47.05882352941176
345,subject.Citizenship.Politics_and_government,subject.Business_Studies.Economics,40.0,60.0
346,subject,subject.People.Performers_and_composers,66.95035460992908,33.04964539007092
347,subject.Science,subject.People.Performers_and_composers,63.35403726708074,36.64596273291926
348,subject.Science.Biology,subject.People.Performers_and_composers,66.94915254237289,33.05084745762712
349,subject.Science.Biology.Insects_Reptiles_and_Fish,subject,73.2404181184669,26.7595818815331
350,subject.Science.Biology.Insects_Reptiles_and_Fish,subject.People,73.15436241610739,26.845637583892618
351,subject.Science.Biology.Insects_Reptiles_and_Fish,subject.People.Performers_and_composers,66.66666666666666,33.33333333333333
352,subject,subject.Everyday_life.Television,41.56305506216697,58.43694493783303
353,subject.Art,subject,67.34417344173443,32.65582655826558
354,subject.Art,subject.Everyday_life,59.25925925925925,40.74074074074074
355,subject.Art,subject.Everyday_life.Television,14.285714285714285,85.71428571428571
356,subject.Art.Art,subject,67.34417344173443,32.65582655826558
357,subject.Art.Art,subject.Everyday_life,59.25925925925925,40.74074074074074
358,subject.Art.Art,subject.Everyday_life.Television,14.285714285714285,85.71428571428571
