168,C0034,C0114,1.4259259259259258
169,C0034,C0030,2.75
170,C0034,C0033,1.7450980392156863
171,C0034,C0098,1.3245614035087718
172,C0034,C0100,1.8333333333333333
173,C0034,C0116,1.8333333333333335
174,C0034,C0040,2.5
175,C0034,C0128,1.7401960784313726
176,C0034,C0027,1.8666666666666667
177,C0034,C0104,2.0
178,C0034,C0029,1.4318181818181819
179,C0080,C0069,1.9166666666666667
180,C0080,C0099,1.4848484848484849
181,C0080,C0046,2.966666666666667
182,C0080,C0083,2.4242424242424243
183,C0080,C0064,3.0128205128205128
184,C0080,C0037,2.65
185,C0032,C0035,1.8846153846153846
186,C0032,C0041,2.166666666666667
187,C0032,C0140,2.15625
188,C0032,C0021,2.713768115942029
189,C0032,C0042,1.5416666666666667
190,C0032,C0107,1.5327380952380953
191,C0032,C0091,2.7333333333333334
192,C0032,C0029,1.9648148148148148
193,C0116,C0076,2.0
194,C0116,C0020,2.0
195,C0119,C0076,2.0
196,C0119,C0020,1.9722222222222223
197,C0116,C0074,1.2
198,C0119,C0074,2.213888888888889
199,C0116,C0141,2.1666666666666665
200,C0116,C0107,1.9583333333333333
201,C0119,C0141,2.2222222222222223
202,C0119,C0107,1.6833333333333333
203,C0116,C0025,1.625
204,C0116,C0033,2.298611111111111
205,C0119,C0025,2.5277777777777777
206,C0119,C0033,1.9583333333333333
207,C0116,C0144,1.3333333333333333
208,C0116,C0051,1.7638888888888888
209,C0119,C0144,2.6666666666666665
210,C0119,C0051,2.0833333333333335
211,C0116,C0029,1.6282051282051282
212,C0119,C0029,1.7878787878787878
213,C0116,C0114,2.4285714285714284
214,C0116,C0005,1.5634920634920635
215,C0119,C0114,1.75
216,C0119,C0005,2.066666666666667
217,C0116,C0090,3.1785714285714284
218,C0116,C0055,2.8541666666666665
219,C0119,C0090,1.1944444444444444
220,C0119,C0055,1.1944444444444444
221,C0116,C0035,1.5
222,C0119,C0035,2.1742424242424243
223,C0063,C0069,1.6666666666666667
224,C0063,C0096,1.880952380952381
225,C0063,C0023,1.5555555555555556
226,C0063,C0039,1.6166666666666667
227,C0063,C0005,1.8640350877192982
228,C0063,C0112,1.9230769230769231
229,C0063,C0058,1.6777777777777778
230,C0063,C0056,1.8666666666666667
231,C0063,C0104,1.869047619047619
232,C0063,C0026,1.7546296296296295
233,C0034,C0026,1.8735632183908046
234,C0034,C0109,1.525
235,C0034,C0101,2.0194444444444444
236,C0034,C0058,1.3777777777777778
237,C0034,C0056,1.525
238,C0034,C0140,1.9566666666666668
239,C0034,C0106,1.7916666666666667
240,C0034,C0020,1.9333333333333333
241,C0108,C0038,2.0
242,C0108,C0052,1.0
243,C0108,C0082,1.5555555555555556
244,C0108,C0021,1.8666666666666667
245,C0108,C0101,2.119047619047619
246,C0034,C0066,1.6875
247,C0038,C0098,1.222222222222222
248,C0038,C0032,2.2916666666666665
249,C0038,C0101,1.5555555555555556
250,C0038,C0029,1.6166666666666667
251,C0038,C0062,1.7916666666666665
252,C0038,C0073,2.5
253,C0038,C0123,2.4444444444444446
254,C0081,C0108,1.25
255,C0081,C0066,1.25
256,C0081,C0094,2.9583333333333335
257,C0081,C0027,2.5
258,C0081,C0060,1.25
259,C0081,C0113,1.5833333333333333
260,C0081,C0005,1.5555555555555556
261,C0081,C0101,1.25
262,C0081,C0111,1.5
263,C0081,C0085,1.8333333333333335
264,C0060,C0118,5.866666666666667
265,C0060,C0111,1.8627450980392157
266,C0060,C0005,1.8412698412698412
267,C0060,C0107,2.0694444444444446
268,C0060,C0050,3.1333333333333333
269,C0060,C0022,2.0
270,C0060,C0099,1.4444444444444444
271,C0060,C0026,1.8068181818181819
272,C0099,C0121,2.4333333333333336
273,C0099,C0114,1.5648148148148149
274,C0099,C0005,1.5849056603773586
275,C0099,C0032,1.8768115942028984
276,C0099,C0104,2.15625
277,C0099,C0107,1.55
278,C0099,C0087,1.75
279,C0099,C0141,1.5277777777777777
280,C0099,C0140,1.6597222222222223
281,C0099,C0136,3.833333333333333
282,C0099,C0130,1.4861111111111112
283,C0099,C0110,2.5238095238095237
284,C0057,C0012,1.5
285,C0057,C0062,1.5588235294117647
286,C0057,C0080,1.888888888888889
287,C0057,C0082,2.0
288,C0057,C0140,1.8571428571428572
289,C0057,C0120,1.9583333333333333
290,C0057,C0124,2.6666666666666665
291,C0057,C0066,1.0
292,C0057,C0051,2.3333333333333335
293,C0012,C0087,1.25
294,C0012,C0102,1.6666666666666667
295,C0012,C0066,1.9383333333333332
296,C0012,C0022,1.8958333333333333
297,C0012,C0042,2.0952380952380953
298,C0012,C0031,1.1666666666666665
299,C0012,C0111,1.9166666666666667
300,C0012,C0005,1.7826797385620916
301,C0145,C0115,5.333333333333333
302,C0145,C0032,1.7708333333333335
303,C0145,C0072,1.0
304,C0145,C0036,1.8333333333333335
305,C0145,C0083,1.625
306,C0145,C0138,1.6893939393939394
307,C0145,C0125,1.0
308,C0145,C0123,1.125
309,C0145,C0064,1.4871794871794872
310,C0145,C0120,3.6169871794871793
311,C0145,C0037,3.6
312,C0076,C0107,2.3106060606060606
313,C0076,C0080,2.201388888888889
314,C0076,C0098,1.5
315,C0076,C0012,1.5
316,C0076,C0041,1.7166666666666668
317,C0076,C0063,1.75
318,C0076,C0100,1.88125
319,C0076,C0113,1.0
320,C0076,C0005,1.8115942028985508
321,C0076,C0088,2.433333333333333
322,C0076,C0117,1.4642857142857142
323,C0076,C0128,1.7023809523809523
324,C0100,C0111,1.3666666666666667
325,C0100,C0005,1.9378531073446328
326,C0100,C0035,3.033333333333333
327,C0100,C0030,1.4375
328,C0100,C0050,1.6111111111111112
329,C0100,C0027,1.3333333333333335
330,C0100,C0140,1.9855072463768115
331,C0100,C0099,1.5885416666666667
332,C0100,C0020,1.4444444444444444
333,C0100,C0129,2.2857142857142856
334,C0100,C0045,2.216666666666667
335,C0100,C0029,2.03125
336,C0100,C0121,2.4444444444444446
337,C0022,C0025,1.35
338,C0022,C0107,2.0315315315315314
339,C0022,C0023,1.777777777777778
340,C0022,C0027,1.9230769230769231
341,C0022,C0057,2.2948717948717947
342,C0022,C0132,4.444444444444445
343,C0022,C0140,2.1096491228070176
344,C0022,C0026,2.0238095238095237
345,C0022,C0085,1.75
346,C0022,C0126,2.0
347,C0022,C0099,1.8083333333333333
348,C0022,C0080,2.0625
349,C0022,C0046,1.8571428571428572
350,C0142,C0114,2.0
351,C0142,C0005,1.5526315789473684
352,C0142,C0120,1.9166666666666667
353,C0142,C0037,1.6904761904761905
354,C0142,C0099,2.3333333333333335
355,C0142,C0107,1.5333333333333334
356,C0142,C0096,1.6666666666666667
357,C0142,C0113,1.5
358,C0142,C0074,1.6666666666666667
359,C0142,C0063,1.6666666666666667
360,C0098,C0037,3.197530864197531
361,C0098,C0012,2.2261904761904763
362,C0098,C0029,2.185185185185185
363,C0098,C0103,1.4047619047619047
364,C0098,C0060,2.130952380952381
365,C0098,C0101,1.5086206896551724
366,C0098,C0034,2.1666666666666665
367,C0098,C0088,1.1111111111111112
368,C0098,C0089,1.0
369,C0098,C0094,1.8611111111111112
370,C0098,C0100,2.0294117647058822
371,C0098,C0051,1.2638888888888888
372,C0098,C0038,1.6666666666666667
373,C0099,C0085,1.7604166666666667
374,C0099,C0042,2.4375
375,C0099,C0099,1.3541666666666667
376,C0099,C0129,3.3125
377,C0099,C0036,2.638888888888889
378,C0099,C0120,3.1538461538461537
379,C0099,C0137,2.4375
380,C0099,C0037,2.2954545454545454
381,C0099,C0051,2.1666666666666665
382,C0099,C0029,2.7023809523809526
383,C0099,C0145,1.5555555555555556
384,C0099,C0062,2.765432098765432
385,C0092,C0137,3.7777777777777777
386,C0092,C0026,1.7678571428571428
387,C0092,C0120,1.6666666666666665
388,C0092,C0083,2.4285714285714284
389,C0092,C0099,1.2777777777777777
390,C0092,C0141,2.5
391,C0092,C0061,1.0
392,C0092,C0069,1.9166666666666665
393,C0092,C0032,1.222222222222222
394,C0092,C0027,1.222222222222222
395,C0092,C0030,1.875
396,C0092,C0034,1.625
397,C0092,C0128,3.0
398,C0092,C0078,2.111111111111111
399,C0092,C0109,1.325
400,C0034,C0113,1.75
401,C0034,C0067,1.1111111111111112
402,C0034,C0105,1.3333333333333333
403,C0034,C0035,1.85
404,C0034,C0143,1.3333333333333335
405,C0034,C0089,1.8333333333333335
406,C0034,C0090,1.9166666666666665
407,C0034,C0129,1.7453703703703705
408,C0131,C0026,2.143939393939394
409,C0131,C0040,1.5
410,C0131,C0022,1.6020408163265307
411,C0131,C0024,1.5957446808510638
412,C0131,C0041,1.6666666666666667
413,C0131,C0097,1.1666666666666667
414,C0131,C0137,1.3333333333333335
415,C0131,C0078,1.2875
416,C0131,C0025,1.375
417,C0131,C0029,1.3333333333333333
418,C0131,C0094,4.0
419,C0131,C0080,1.9166666666666665
420,C0123,C0035,2.7875
421,C0123,C0057,1.4444444444444444
422,C0123,C0087,1.5
423,C0123,C0144,1.9166666666666667
424,C0123,C0107,1.435897435897436
425,C0123,C0100,1.6111111111111112
426,C0123,C0062,1.75
427,C0123,C0116,1.6515151515151516
428,C0121,C0114,1.0
429,C0121,C0005,1.6219512195121952
430,C0121,C0031,3.125
431,C0121,C0021,1.6666666666666667
432,C0121,C0110,1.7037037037037037
433,C0121,C0140,2.238095238095238
434,C0121,C0094,1.9000000000000001
435,C0121,C0100,1.7777777777777777
436,C0121,C0032,2.305555555555556
437,C0121,C0099,1.3333333333333333
438,C0121,C0033,3.166666666666667
439,C0121,C0037,1.9
440,C0121,C0135,3.4583333333333335
441,C0029,C0120,2.1176470588235294
442,C0029,C0037,2.7149122807017543
443,C0029,C0138,1.3333333333333333
444,C0029,C0101,1.8882113821138211
445,C0029,C0030,2.032608695652174
446,C0029,C0062,1.9071969696969697
447,C0029,C0043,1.9375
448,C0029,C0023,1.941358024691358
449,C0029,C0129,2.7023809523809526
450,C0029,C0111,1.696078431372549
451,C0029,C0005,1.6567796610169492
452,C0029,C0140,1.8055555555555556
453,C0029,C0026,2.1280487804878048
454,C0094,C0083,1.6666666666666667
455,C0094,C0113,2.8333333333333335
456,C0094,C0035,1.9791666666666667
457,C0094,C0114,1.4166666666666667
458,C0094,C0075,2.0
459,C0111,C0058,1.8968253968253967
460,C0005,C0058,1.6689189189189189
461,C0111,C0034,2.3541666666666665
462,C0005,C0034,2.4883333333333333
463,C0111,C0062,1.6666666666666667
464,C0005,C0062,1.5873015873015872
465,C0111,C0030,2.3444444444444446
466,C0005,C0030,2.2290123456790125
467,C0111,C0036,1.8333333333333333
468,C0005,C0036,2.0972222222222223
469,C0111,C0044,1.25
470,C0005,C0044,2.89
471,C0113,C0129,2.8333333333333335
472,C0113,C0126,2.75
473,C0005,C0129,2.532258064516129
474,C0005,C0126,2.75
475,C0113,C0032,2.4035087719298245
476,C0005,C0032,2.1988636363636362
477,C0113,C0111,1.763157894736842
478,C0113,C0005,1.6893939393939394
479,C0005,C0111,1.618279569892473
480,C0005,C0005,1.8540305010893245
481,C0113,C0026,2.093137254901961
482,C0005,C0026,2.1633333333333336
483,C0113,C0141,2.4
484,C0113,C0107,1.7803030303030303
485,C0005,C0141,2.659090909090909
486,C0005,C0107,1.7984126984126985
487,C0113,C0123,1.25
488,C0005,C0123,1.7929292929292928
489,C0113,C0060,1.7666666666666666
490,C0005,C0060,1.7916666666666667
491,C0113,C0140,1.8205128205128205
492,C0005,C0140,1.9567901234567902
493,C0113,C0120,2.4854166666666666
494,C0005,C0120,2.6884469696969697
495,C0113,C0034,1.8188888888888888
496,C0113,C0121,5.25
497,C0005,C0121,4.7
498,C0113,C0144,1.5
499,C0005,C0144,2.1944444444444446
500,C0113,C0022,2.0714285714285716
501,C0005,C0022,2.0166666666666666
502,C0113,C0102,2.1
503,C0005,C0102,1.65625
504,C0057,C0041,1.4444444444444444
505,C0057,C0058,1.3571428571428572
506,C0057,C0089,1.0
507,C0057,C0035,2.5
508,C0057,C0113,2.1666666666666665
509,C0057,C0005,2.0833333333333335
510,C0115,C0033,1.3333333333333333
511,C0115,C0026,1.619047619047619
512,C0115,C0005,1.875
513,C0115,C0107,1.7083333333333333
514,C0115,C0076,1.75
515,C0115,C0120,1.8477961432506886
516,C0115,C0111,1.6851851851851851
517,C0115,C0115,1.0
518,C0115,C0067,1.0
519,C0115,C0079,3.25
520,C0115,C0038,1.5729166666666667
521,C0115,C0060,2.0392156862745097
522,C0115,C0022,2.1031746031746033
523,C0115,C0024,2.0
524,C0115,C0046,1.1594202898550725
525,C0115,C0089,1.4736111111111112
526,C0115,C0127,1.7083333333333333
527,C0115,C0129,2.111458333333333
528,C0115,C0036,2.0878378378378377
529,C0115,C0012,1.9743589743589745
530,C0115,C0058,1.4133333333333333
531,C0115,C0037,2.4913793103448274
532,C0115,C0034,2.107142857142857
533,C0115,C0142,1.5555555555555556
534,C0115,C0112,1.625
535,C0115,C0027,2.019230769230769
536,C0115,C0043,1.5833333333333333
537,C0115,C0140,2.425925925925926
538,C0115,C0123,1.9000000000000001
539,C0115,C0035,1.8333333333333333
540,C0115,C0100,1.6611111111111112
541,C0115,C0029,1.7247474747474747
542,C0087,C0100,1.6666666666666667
543,C0087,C0075,2.0555555555555554
544,C0087,C0118,2.111111111111111
545,C0087,C0033,1.8020833333333335
546,C0087,C0083,1.5833333333333333
547,C0087,C0062,1.2777777777777777
548,C0087,C0113,2.0833333333333335
549,C0093,C0029,1.9305555555555556
550,C0093,C0052,1.4444444444444444
551,C0093,C0137,1.8888888888888888
552,C0093,C0032,1.7916666666666667
553,C0117,C0038,2.125
554,C0117,C0104,1.0
555,C0117,C0005,2.049019607843137
556,C0117,C0107,1.9047619047619047
557,C0117,C0093,1.25
558,C0117,C0120,1.96875
559,C0117,C0037,2.392857142857143
560,C0117,C0099,1.5
561,C0117,C0022,2.0898692810457518
562,C0117,C0142,1.6666666666666665
563,C0117,C0078,1.6666666666666665
564,C0117,C0024,1.0
565,C0117,C0122,1.5
566,C0117,C0114,2.6
567,C0117,C0129,1.4166666666666665
568,C0117,C0105,2.75
569,C0117,C0029,1.0
570,C0117,C0027,2.25
571,C0117,C0098,1.8020833333333333
572,C0137,C0088,1.2916666666666665
573,C0137,C0026,2.0
574,C0137,C0124,1.3333333333333333
575,C0137,C0005,2.0294117647058822
576,C0137,C0112,1.4777777777777779
577,C0137,C0042,1.5416666666666665
578,C0137,C0012,1.0
579,C0137,C0060,2.6666666666666665
580,C0032,C0032,1.0
581,C0032,C0064,2.0833333333333335
582,C0032,C0121,2.458333333333333
583,C0032,C0026,1.4821428571428572
584,C0032,C0005,1.8773584905660377
585,C0032,C0112,1.9621212121212122
586,C0029,C0112,1.5674603174603174
587,C0029,C0100,1.7916666666666667
588,C0029,C0029,1.4190476190476191
589,C0029,C0058,2.1349862258953167
590,C0029,C0034,1.5908119658119657
591,C0029,C0094,1.55
592,C0029,C0107,1.4957264957264957
593,C0029,C0114,1.3529411764705883
594,C0029,C0079,1.6388888888888888
595,C0029,C0027,2.2777777777777777
596,C0029,C0051,1.6458333333333333
597,C0029,C0069,1.5
598,C0029,C0098,1.6477272727272727
599,C0029,C0088,1.607843137254902
600,C0029,C0035,1.95
601,C0029,C0106,1.5
602,C0083,C0042,1.5555555555555556
603,C0083,C0028,2.888888888888889
604,C0083,C0094,1.8854166666666667
605,C0083,C0103,1.8333333333333335
606,C0083,C0091,2.5625
607,C0083,C0120,2.255952380952381
608,C0113,C0101,1.619047619047619
609,C0005,C0101,1.7239583333333333
610,C0113,C0099,1.5757575757575757
611,C0005,C0099,1.7275132275132274
612,C0113,C0091,2.3478260869565215
613,C0113,C0055,2.6904761904761907
614,C0005,C0091,2.522108843537415
615,C0005,C0055,2.7735042735042734
616,C0113,C0116,1.8
617,C0005,C0116,1.663978494623656
618,C0113,C0098,1.5
619,C0005,C0098,1.78125
620,C0113,C0027,1.8222222222222222
621,C0005,C0027,1.8269230769230769
622,C0113,C0021,2.2916666666666665
623,C0005,C0021,1.8432539682539684
624,C0113,C0058,1.5625
625,C0113,C0035,1.8525641025641026
626,C0005,C0035,2.3652263374485596
627,C0113,C0087,1.5833333333333333
628,C0005,C0087,1.6388888888888888
629,C0063,C0020,2.4375
630,C0063,C0119,2.7708333333333335
631,C0063,C0029,2.4166666666666665
632,C0063,C0098,1.5416666666666667
633,C0063,C0127,1.875
634,C0063,C0040,2.9166666666666665
635,C0063,C0034,1.863888888888889
636,C0063,C0078,1.9375
637,C0012,C0035,1.8974358974358974
638,C0012,C0056,1.8936170212765957
639,C0012,C0027,3.5
640,C0012,C0094,1.675
641,C0012,C0103,1.8333333333333333
642,C0012,C0120,2.3125
643,C0012,C0037,2.409313725490196
644,C0012,C0100,1.9666666666666666
645,C0012,C0069,1.9166666666666665
646,C0012,C0054,1.8888888888888888
647,C0012,C0062,1.7222222222222223
648,C0107,C0094,1.7222222222222223
649,C0107,C0113,1.8235294117647058
650,C0107,C0005,2.2475728155339807
651,C0107,C0099,1.7183908045977012
652,C0107,C0142,1.3333333333333333
653,C0107,C0078,1.4027777777777777
654,C0107,C0112,1.675925925925926
655,C0107,C0058,1.6991869918699187
656,C0107,C0102,1.3958333333333333
657,C0107,C0098,1.8733333333333333
658,C0107,C0026,1.663888888888889
659,C0005,C0061,1.4466666666666668
660,C0107,C0061,1.7142857142857144
661,C0107,C0107,2.4768518518518516
662,C0005,C0070,1.5
663,C0107,C0070,3.3333333333333335
664,C0107,C0022,1.6666666666666667
665,C0005,C0069,6.887596899224806
666,C0107,C0069,7.574324324324325
667,C0005,C0114,2.007575757575758
668,C0107,C0114,1.5902777777777777
669,C0005,C0025,3.2205555555555554
670,C0107,C0025,2.4166666666666665
671,C0005,C0051,1.7904761904761906
672,C0107,C0051,1.5138888888888888
673,C0005,C0118,2.3333333333333335
674,C0107,C0118,1.8333333333333333
675,C0107,C0035,2.3407407407407406
676,C0005,C0080,2.209016393442623
677,C0107,C0080,1.9490740740740742
678,C0107,C0101,1.8611111111111112
679,C0107,C0123,2.015151515151515
680,C0107,C0034,2.225
681,C0005,C0113,2.1494252873563218
682,C0026,C0024,1.8854166666666667
683,C0026,C0027,1.2962962962962963
684,C0026,C0105,1.3333333333333333
685,C0026,C0083,1.7916666666666667
686,C0026,C0026,1.5642857142857143
687,C0026,C0143,1.3571428571428572
688,C0026,C0005,1.9193121693121693
689,C0026,C0112,1.6923076923076923
690,C0026,C0114,1.7463768115942029
691,C0026,C0040,2.537037037037037
692,C0026,C0103,1.3888888888888888
693,C0026,C0073,2.861111111111111
694,C0025,C0131,3.0
695,C0025,C0104,1.9166666666666667
696,C0025,C0108,1.1428571428571428
697,C0025,C0101,2.1302083333333335
698,C0025,C0144,1.1111111111111112
699,C0025,C0022,1.8166666666666667
700,C0025,C0128,1.8229166666666667
701,C0025,C0090,3.6666666666666665
702,C0025,C0055,2.6
703,C0053,C0031,2.3333333333333335
704,C0053,C0097,1.5
705,C0053,C0034,1.5
706,C0035,C0032,1.75
707,C0035,C0076,3.0012820512820513
708,C0035,C0035,1.6694915254237288
709,C0035,C0029,1.4229166666666666
710,C0035,C0137,1.9210526315789473
711,C0035,C0022,2.2926553672316383
712,C0035,C0039,1.6
713,C0035,C0094,1.6388888888888888
714,C0035,C0142,2.4152542372881354
715,C0035,C0078,2.1744444444444446
716,C0035,C0136,2.0416666666666665
717,C0035,C0005,1.7728494623655915
718,C0035,C0112,1.6666666666666667
719,C0035,C0140,1.8666666666666667
720,C0035,C0026,2.1432748538011697
721,C0035,C0058,1.4602564102564102
722,C0035,C0097,2.176190476190476
723,C0035,C0104,2.5
724,C0035,C0110,1.7291666666666667
725,C0035,C0120,1.9806763285024154
726,C0035,C0100,1.471875
727,C0035,C0133,1.6111111111111112
728,C0035,C0113,2.108695652173913
729,C0113,C0114,1.564102564102564
730,C0113,C0056,2.0
731,C0005,C0056,1.7673611111111112
732,C0113,C0130,1.1111111111111112
733,C0005,C0130,1.7361111111111112
734,C0120,C0085,2.192528735632184
735,C0037,C0085,2.269607843137255
736,C0120,C0026,1.7838541666666667
737,C0037,C0026,1.7134146341463414
738,C0120,C0024,1.4895833333333333
739,C0037,C0024,1.5
740,C0120,C0134,3.0
741,C0037,C0134,2.5833333333333335
742,C0120,C0107,1.8208333333333333
743,C0037,C0107,1.5436507936507937
744,C0120,C0111,1.8513513513513513
745,C0120,C0005,1.7882513661202186
746,C0037,C0111,2.06
747,C0037,C0005,1.646039603960396
748,C0120,C0022,1.8836601307189542
749,C0037,C0022,1.7661616161616163
750,C0120,C0056,1.8833333333333333
751,C0037,C0056,1.8555555555555556
752,C0027,C0032,1.6388888888888888
753,C0027,C0061,1.3833333333333333
754,C0027,C0005,2.0520833333333335
755,C0027,C0112,1.9523809523809523
756,C0027,C0029,1.4766666666666666
757,C0027,C0037,1.9444444444444444
758,C0027,C0094,1.9166666666666665
759,C0027,C0104,1.8333333333333333
760,C0027,C0140,2.1
761,C0027,C0120,2.2444444444444445
762,C0027,C0012,1.7222222222222223
763,C0027,C0069,2.125
764,C0027,C0114,2.3333333333333335
765,C0027,C0118,1.5
766,C0027,C0058,1.9393939393939394
767,C0027,C0062,1.75
768,C0027,C0067,1.0
769,C0027,C0090,2.0
770,C0027,C0055,2.0
771,C0027,C0085,1.5972222222222223
772,C0111,C0120,3.986111111111111
773,C0111,C0111,1.4387755102040816
774,C0111,C0005,1.7282608695652173
775,C0111,C0136,2.0
776,C0005,C0136,2.625
777,C0111,C0022,2.1574074074074074
778,C0111,C0032,2.033333333333333
779,C0111,C0140,1.5208333333333333
780,C0111,C0100,1.5833333333333333
781,C0005,C0100,1.5833333333333333
782,C0111,C0056,1.75
783,C0111,C0033,2.2083333333333335
784,C0005,C0033,2.7007575757575757
785,C0111,C0123,1.7916666666666665
786,C0111,C0026,1.9772727272727273
787,C0111,C0080,2.5238095238095237
